"","НазваПС","substance","lat","lon","valueType","value"
"9294","р. Стохід, 19 км, м. Любешів, північно-східна околиця","ХімічнеСпоживанняКиснюМгОДм3",51.768164,25.524961,"median",6.79
"9295","р. Стохід, 19 км, м. Любешів, північно-східна околиця","ХлоридІониМгДм3",51.768164,25.524961,"median",13.9
"9296","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","АмонійІониМгДм3",49.611436,23.389658,"median",0.41
"9297","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","БСК5МгОДм3",49.611436,23.389658,"median",2.56
"9298","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","ЗависліРечовиниМгДм3",49.611436,23.389658,"median",18.5
"9299","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","КисеньРозчиненийМгО2Дм3",49.611436,23.389658,"median",7.2
"9300","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","НітратІониМгДм3",49.611436,23.389658,"median",2.75
"9301","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","НітритІониМгДм3",49.611436,23.389658,"median",0.135
"9302","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","СульфатІониМгДм3",49.611436,23.389658,"median",43.26
"9303","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","ФосфатІониМгДм3",49.611436,23.389658,"median",0.155
"9304","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","ХімічнеСпоживанняКиснюМгОДм3",49.611436,23.389658,"median",12.5
"9305","р. Стрв'яж, 6 км, с. Луки, вплив неочищених стоків м.Самбір, під мостом по дорозі Львів-Самбір","ХлоридІониМгДм3",49.611436,23.389658,"median",21.685
"9306","р. Стрижень, 0,1 км, м. Чернігів","АмонійІониМгДм3",51.492489,31.314539,"median",0.73
"9307","р. Стрижень, 0,1 км, м. Чернігів","БСК5МгОДм3",51.492489,31.314539,"median",2.14
"9308","р. Стрижень, 0,1 км, м. Чернігів","ЗависліРечовиниМгДм3",51.492489,31.314539,"median",15.4
"9309","р. Стрижень, 0,1 км, м. Чернігів","КисеньРозчиненийМгО2Дм3",51.492489,31.314539,"median",7.8
"9310","р. Стрижень, 0,1 км, м. Чернігів","НітратІониМгДм3",51.492489,31.314539,"median",1.71
"9311","р. Стрижень, 0,1 км, м. Чернігів","НітритІониМгДм3",51.492489,31.314539,"median",0.092
"9312","р. Стрижень, 0,1 км, м. Чернігів","СинтетичніПоверхневоАктивніРечовиниМгДм3",51.492489,31.314539,"median",0.01
"9313","р. Стрижень, 0,1 км, м. Чернігів","СульфатІониМгДм3",51.492489,31.314539,"median",60.19
"9314","р. Стрижень, 0,1 км, м. Чернігів","ФосфатІониМгДм3",51.492489,31.314539,"median",0.55
"9315","р. Стрижень, 0,1 км, м. Чернігів","ХімічнеСпоживанняКиснюМгОДм3",51.492489,31.314539,"median",37.8
"9316","р. Стрижень, 0,1 км, м. Чернігів","ХлоридІониМгДм3",51.492489,31.314539,"median",54.1
"9317","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","АмонійІониМгДм3",49.381458,24.131889,"median",0.14
"9318","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","БСК5МгОДм3",49.381458,24.131889,"median",1.67
"9319","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","ЗависліРечовиниМгДм3",49.381458,24.131889,"median",6
"9320","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","КисеньРозчиненийМгО2Дм3",49.381458,24.131889,"median",8.16
"9321","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","НітратІониМгДм3",49.381458,24.131889,"median",2.9
"9322","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","НітритІониМгДм3",49.381458,24.131889,"median",0.06
"9323","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","СульфатІониМгДм3",49.381458,24.131889,"median",28.43
"9324","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","ФосфатІониМгДм3",49.381458,24.131889,"median",0.04
"9325","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","ХімічнеСпоживанняКиснюМгОДм3",49.381458,24.131889,"median",10.52
"9326","р. Стрий, 6 км, м. Жидачів, лівий берег, вплив стоків целюлозо-паперового комбінату під мостом по дорозі м. Львів - м. Жидачів","ХлоридІониМгДм3",49.381458,24.131889,"median",15.63
"9327","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","АмонійІониМгДм3",49.1072,23.606822,"median",0.15
"9328","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","БСК5МгОДм3",49.1072,23.606822,"median",1.23
"9329","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","ЗависліРечовиниМгДм3",49.1072,23.606822,"median",0
"9330","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","КисеньРозчиненийМгО2Дм3",49.1072,23.606822,"median",8.56
"9331","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","НітратІониМгДм3",49.1072,23.606822,"median",2.5
"9332","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","НітритІониМгДм3",49.1072,23.606822,"median",0.04
"9333","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","СульфатІониМгДм3",49.1072,23.606822,"median",25.13
"9334","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","ФосфатІониМгДм3",49.1072,23.606822,"median",0.03
"9335","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","ХімічнеСпоживанняКиснюМгОДм3",49.1072,23.606822,"median",9
"9336","р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе","ХлоридІониМгДм3",49.1072,23.606822,"median",12.3
"9337","р. Стрипа, 34 км, м. Бучач, в/з","АмонійІониМгДм3",49.062,25.401,"median",0.3
"9338","р. Стрипа, 34 км, м. Бучач, в/з","БСК5МгОДм3",49.062,25.401,"median",2.88
"9339","р. Стрипа, 34 км, м. Бучач, в/з","ЗависліРечовиниМгДм3",49.062,25.401,"median",11.5
"9340","р. Стрипа, 34 км, м. Бучач, в/з","КисеньРозчиненийМгО2Дм3",49.062,25.401,"median",10.24
"9341","р. Стрипа, 34 км, м. Бучач, в/з","НітратІониМгДм3",49.062,25.401,"median",6.45
"9342","р. Стрипа, 34 км, м. Бучач, в/з","НітритІониМгДм3",49.062,25.401,"median",0.08
"9343","р. Стрипа, 34 км, м. Бучач, в/з","СинтетичніПоверхневоАктивніРечовиниМгДм3",49.062,25.401,"median",0
"9344","р. Стрипа, 34 км, м. Бучач, в/з","СульфатІониМгДм3",49.062,25.401,"median",26.23
"9345","р. Стрипа, 34 км, м. Бучач, в/з","ФосфатІониМгДм3",49.062,25.401,"median",0.185
"9346","р. Стрипа, 34 км, м. Бучач, в/з","ХімічнеСпоживанняКиснюМгОДм3",49.062,25.401,"median",14.62
"9347","р. Стрипа, 34 км, м. Бучач, в/з","ХлоридІониМгДм3",49.062,25.401,"median",22.185
"9348","р. Стугна, 7,5 км, м.Обухів","АмонійІониМгДм3",50.158506,30.665217,"median",0.44
"9349","р. Стугна, 7,5 км, м.Обухів","БСК5МгОДм3",50.158506,30.665217,"median",2.85
"9350","р. Стугна, 7,5 км, м.Обухів","ЗависліРечовиниМгДм3",50.158506,30.665217,"median",7.05
"9351","р. Стугна, 7,5 км, м.Обухів","КисеньРозчиненийМгО2Дм3",50.158506,30.665217,"median",7.475
"9352","р. Стугна, 7,5 км, м.Обухів","НітратІониМгДм3",50.158506,30.665217,"median",1.65
"9353","р. Стугна, 7,5 км, м.Обухів","НітритІониМгДм3",50.158506,30.665217,"median",0.07
"9354","р. Стугна, 7,5 км, м.Обухів","СинтетичніПоверхневоАктивніРечовиниМгДм3",50.158506,30.665217,"median",0.01
"9355","р. Стугна, 7,5 км, м.Обухів","СульфатІониМгДм3",50.158506,30.665217,"median",57.69
"9356","р. Стугна, 7,5 км, м.Обухів","ФосфатІониМгДм3",50.158506,30.665217,"median",0.325
"9357","р. Стугна, 7,5 км, м.Обухів","ХімічнеСпоживанняКиснюМгОДм3",50.158506,30.665217,"median",33
"9358","р. Стугна, 7,5 км, м.Обухів","ХлоридІониМгДм3",50.158506,30.665217,"median",33.16
"9359","р. Сугоклія, 4 км, м. Кіровоград","АмонійІониМгДм3",48.482503,32.255316,"median",0.37
"9360","р. Сугоклія, 4 км, м. Кіровоград","БСК5МгОДм3",48.482503,32.255316,"median",3.41
"9361","р. Сугоклія, 4 км, м. Кіровоград","ЗависліРечовиниМгДм3",48.482503,32.255316,"median",13
"9362","р. Сугоклія, 4 км, м. Кіровоград","КисеньРозчиненийМгО2Дм3",48.482503,32.255316,"median",9.45
"9363","р. Сугоклія, 4 км, м. Кіровоград","НітратІониМгДм3",48.482503,32.255316,"median",3.23
"9364","р. Сугоклія, 4 км, м. Кіровоград","НітритІониМгДм3",48.482503,32.255316,"median",0.06
"9365","р. Сугоклія, 4 км, м. Кіровоград","ПерманганатнаОкислюваністьМгОДм3",48.482503,32.255316,"median",9.6
"9366","р. Сугоклія, 4 км, м. Кіровоград","СинтетичніПоверхневоАктивніРечовиниМгДм3",48.482503,32.255316,"median",0.02
"9367","р. Сугоклія, 4 км, м. Кіровоград","СульфатІониМгДм3",48.482503,32.255316,"median",316.92
"9368","р. Сугоклія, 4 км, м. Кіровоград","ФосфатІониМгДм3",48.482503,32.255316,"median",0.03
"9369","р. Сугоклія, 4 км, м. Кіровоград","ХімічнеСпоживанняКиснюМгОДм3",48.482503,32.255316,"median",33.98
"9370","р. Сугоклія, 4 км, м. Кіровоград","ХлоридІониМгДм3",48.482503,32.255316,"median",84.23
"9371","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","АмонійІониМгДм3",52.339517,33.304907,"median",0.39
"9372","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","БСК5МгОДм3",52.339517,33.304907,"median",2.05
"9373","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","ЗависліРечовиниМгДм3",52.339517,33.304907,"median",14.3
"9374","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","КисеньРозчиненийМгО2Дм3",52.339517,33.304907,"median",8.02
"9375","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","НітратІониМгДм3",52.339517,33.304907,"median",1.52
"9376","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","НітритІониМгДм3",52.339517,33.304907,"median",0.049
"9377","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","СинтетичніПоверхневоАктивніРечовиниМгДм3",52.339517,33.304907,"median",0.01
"9378","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","СульфатІониМгДм3",52.339517,33.304907,"median",35.065
"9379","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","ФосфатІониМгДм3",52.339517,33.304907,"median",0.37
"9380","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","ХімічнеСпоживанняКиснюМгОДм3",52.339517,33.304907,"median",28.15
"9381","р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","ХлоридІониМгДм3",52.339517,33.304907,"median",18.61
"9382","р. Сула, 106 км, м.Лубни, технічний в/з міста","АмонійІониМгДм3",50.007444,33.013775,"median",0.44
"9383","р. Сула, 106 км, м.Лубни, технічний в/з міста","БСК5МгОДм3",50.007444,33.013775,"median",4.09
"9384","р. Сула, 106 км, м.Лубни, технічний в/з міста","ЗависліРечовиниМгДм3",50.007444,33.013775,"median",6.55
"9385","р. Сула, 106 км, м.Лубни, технічний в/з міста","КисеньРозчиненийМгО2Дм3",50.007444,33.013775,"median",7.32
"9386","р. Сула, 106 км, м.Лубни, технічний в/з міста","НітратІониМгДм3",50.007444,33.013775,"median",1.11
"9387","р. Сула, 106 км, м.Лубни, технічний в/з міста","НітритІониМгДм3",50.007444,33.013775,"median",0.03
"9388","р. Сула, 106 км, м.Лубни, технічний в/з міста","ПерманганатнаОкислюваністьМгОДм3",50.007444,33.013775,"median",14.275
"9389","р. Сула, 106 км, м.Лубни, технічний в/з міста","СинтетичніПоверхневоАктивніРечовиниМгДм3",50.007444,33.013775,"median",0.03
"9390","р. Сула, 106 км, м.Лубни, технічний в/з міста","СульфатІониМгДм3",50.007444,33.013775,"median",54
"9391","р. Сула, 106 км, м.Лубни, технічний в/з міста","ФосфатІониМгДм3",50.007444,33.013775,"median",0.527
"9392","р. Сула, 106 км, м.Лубни, технічний в/з міста","ХімічнеСпоживанняКиснюМгОДм3",50.007444,33.013775,"median",39.43
"9393","р. Сула, 106 км, м.Лубни, технічний в/з міста","ХлоридІониМгДм3",50.007444,33.013775,"median",51
"9394","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","АмонійІониМгДм3",50.386844,33.38945,"median",0.4
"9395","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","БСК5МгОДм3",50.386844,33.38945,"median",3.42
"9396","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","ЗависліРечовиниМгДм3",50.386844,33.38945,"median",6.2
"9397","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","КисеньРозчиненийМгО2Дм3",50.386844,33.38945,"median",8.16
"9398","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","НітратІониМгДм3",50.386844,33.38945,"median",0.85
"9399","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","НітритІониМгДм3",50.386844,33.38945,"median",0.03
"9400","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","ПерманганатнаОкислюваністьМгОДм3",50.386844,33.38945,"median",12.88
"9401","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","СинтетичніПоверхневоАктивніРечовиниМгДм3",50.386844,33.38945,"median",0.03
"9402","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","СульфатІониМгДм3",50.386844,33.38945,"median",57
"9403","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","ФосфатІониМгДм3",50.386844,33.38945,"median",0.52
"9404","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","ХімічнеСпоживанняКиснюМгОДм3",50.386844,33.38945,"median",34.045
"9405","р. Сула, 181 км, м.Заводське, техн. в/з Лохвицького цукрозаводу","ХлоридІониМгДм3",50.386844,33.38945,"median",43
"9406","р. Сула, 221 км, с.Чеберяки, а/д міст","АмонійІониМгДм3",50.580314,33.289442,"median",0.34
"9407","р. Сула, 221 км, с.Чеберяки, а/д міст","БСК5МгОДм3",50.580314,33.289442,"median",2.3
"9408","р. Сула, 221 км, с.Чеберяки, а/д міст","ЗависліРечовиниМгДм3",50.580314,33.289442,"median",10
"9409","р. Сула, 221 км, с.Чеберяки, а/д міст","КисеньРозчиненийМгО2Дм3",50.580314,33.289442,"median",7.2
"9410","р. Сула, 221 км, с.Чеберяки, а/д міст","НітратІониМгДм3",50.580314,33.289442,"median",1.34
"9411","р. Сула, 221 км, с.Чеберяки, а/д міст","НітритІониМгДм3",50.580314,33.289442,"median",0.12
"9412","р. Сула, 221 км, с.Чеберяки, а/д міст","СинтетичніПоверхневоАктивніРечовиниМгДм3",50.580314,33.289442,"median",0
"9413","р. Сула, 221 км, с.Чеберяки, а/д міст","СульфатІониМгДм3",50.580314,33.289442,"median",48.8
"9414","р. Сула, 221 км, с.Чеберяки, а/д міст","ФосфатІониМгДм3",50.580314,33.289442,"median",0.27
"9415","р. Сула, 221 км, с.Чеберяки, а/д міст","ХімічнеСпоживанняКиснюМгОДм3",50.580314,33.289442,"median",31.5
"9416","р. Сула, 221 км, с.Чеберяки, а/д міст","ХлоридІониМгДм3",50.580314,33.289442,"median",31.2
"9417","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","АмонійІониМгДм3",50.738686,33.499136,"median",0.55
"9418","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","БСК5МгОДм3",50.738686,33.499136,"median",2.2
"9419","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","ЗависліРечовиниМгДм3",50.738686,33.499136,"median",8.5
"9420","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","КисеньРозчиненийМгО2Дм3",50.738686,33.499136,"median",7.9
"9421","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","НітратІониМгДм3",50.738686,33.499136,"median",1.25
"9422","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","НітритІониМгДм3",50.738686,33.499136,"median",0.04
"9423","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","СинтетичніПоверхневоАктивніРечовиниМгДм3",50.738686,33.499136,"median",0
"9424","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","СульфатІониМгДм3",50.738686,33.499136,"median",40.7
"9425","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","ФосфатІониМгДм3",50.738686,33.499136,"median",0.24
"9426","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","ХімічнеСпоживанняКиснюМгОДм3",50.738686,33.499136,"median",28
"9427","р. Сула, 259 км,  м.Ромни, техн в/з міста, а/д міст","ХлоридІониМгДм3",50.738686,33.499136,"median",36.2
"9428","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","АмонійІониМгДм3",48.076489,32.189093,"median",0.34
"9429","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","БСК5МгОДм3",48.076489,32.189093,"median",3.195
"9430","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","ЗависліРечовиниМгДм3",48.076489,32.189093,"median",9
"9431","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","КисеньРозчиненийМгО2Дм3",48.076489,32.189093,"median",9.665
"9432","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","НітратІониМгДм3",48.076489,32.189093,"median",1.155
"9433","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","НітритІониМгДм3",48.076489,32.189093,"median",0.05
"9434","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","ПерманганатнаОкислюваністьМгОДм3",48.076489,32.189093,"median",8.96
"9435","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","СинтетичніПоверхневоАктивніРечовиниМгДм3",48.076489,32.189093,"median",0.02
"9436","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","СульфатІониМгДм3",48.076489,32.189093,"median",384.24
"9437","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","ФосфатІониМгДм3",48.076489,32.189093,"median",0.055
"9438","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","ХімічнеСпоживанняКиснюМгОДм3",48.076489,32.189093,"median",30.4
"9439","р. Сухоклія, 26 км, м.Бобринець, питний в/з ","ХлоридІониМгДм3",48.076489,32.189093,"median",90.73
"9440","р. Ташбунар, 1,4 км, а/д міст","АзотЗагальнийМгДм3",45.505433,28.922881,"median",5.2
"9441","р. Ташбунар, 1,4 км, а/д міст","АмонійІониМгДм3",45.505433,28.922881,"median",0.2
"9442","р. Ташбунар, 1,4 км, а/д міст","БСК5МгОДм3",45.505433,28.922881,"median",2.8
"9443","р. Ташбунар, 1,4 км, а/д міст","ЗависліРечовиниМгДм3",45.505433,28.922881,"median",31.4
"9444","р. Ташбунар, 1,4 км, а/д міст","КисеньРозчиненийМгО2Дм3",45.505433,28.922881,"median",5.6
"9445","р. Ташбунар, 1,4 км, а/д міст","НітратІониМгДм3",45.505433,28.922881,"median",10
"9446","р. Ташбунар, 1,4 км, а/д міст","НітритІониМгДм3",45.505433,28.922881,"median",0.043
"9447","р. Ташбунар, 1,4 км, а/д міст","ПерманганатнаОкислюваністьМгОДм3",45.505433,28.922881,"median",8.7
"9448","р. Ташбунар, 1,4 км, а/д міст","СинтетичніПоверхневоАктивніРечовиниМгДм3",45.505433,28.922881,"median",0.048
"9449","р. Ташбунар, 1,4 км, а/д міст","СульфатІониМгДм3",45.505433,28.922881,"median",2052.1
"9450","р. Ташбунар, 1,4 км, а/д міст","ФосфатІониМгДм3",45.505433,28.922881,"median",0.375
"9451","р. Ташбунар, 1,4 км, а/д міст","ХімічнеСпоживанняКиснюМгОДм3",45.505433,28.922881,"median",101
"9452","р. Ташбунар, 1,4 км, а/д міст","ХлоридІониМгДм3",45.505433,28.922881,"median",4450
"9453","р. Теребля, 1 км, смт. Буштино, гирло","АмонійІониМгДм3",48.041678,23.490489,"median",0.07
"9454","р. Теребля, 1 км, смт. Буштино, гирло","БСК5МгОДм3",48.041678,23.490489,"median",2.5
"9455","р. Теребля, 1 км, смт. Буштино, гирло","ЗависліРечовиниМгДм3",48.041678,23.490489,"median",3.9
"9456","р. Теребля, 1 км, смт. Буштино, гирло","КисеньРозчиненийМгО2Дм3",48.041678,23.490489,"median",11.85
"9457","р. Теребля, 1 км, смт. Буштино, гирло","НітратІониМгДм3",48.041678,23.490489,"median",2.4
"9458","р. Теребля, 1 км, смт. Буштино, гирло","НітритІониМгДм3",48.041678,23.490489,"median",0.03
"9459","р. Теребля, 1 км, смт. Буштино, гирло","ПерманганатнаОкислюваністьМгОДм3",48.041678,23.490489,"median",1.9
"9460","р. Теребля, 1 км, смт. Буштино, гирло","СинтетичніПоверхневоАктивніРечовиниМгДм3",48.041678,23.490489,"median",0.003
"9461","р. Теребля, 1 км, смт. Буштино, гирло","СульфатІониМгДм3",48.041678,23.490489,"median",19.4
"9462","р. Теребля, 1 км, смт. Буштино, гирло","ФосфатІониМгДм3",48.041678,23.490489,"median",0.035
"9463","р. Теребля, 1 км, смт. Буштино, гирло","ХімічнеСпоживанняКиснюМгОДм3",48.041678,23.490489,"median",4.75
"9464","р. Теребля, 1 км, смт. Буштино, гирло","ХлоридІониМгДм3",48.041678,23.490489,"median",6.25
"9465","р. Тересва, 1 км, с. Тересва, гирло","АмонійІониМгДм3",48.000483,23.675814,"median",0.07
"9466","р. Тересва, 1 км, с. Тересва, гирло","БСК5МгОДм3",48.000483,23.675814,"median",2.3
"9467","р. Тересва, 1 км, с. Тересва, гирло","ЗависліРечовиниМгДм3",48.000483,23.675814,"median",3.9
"9468","р. Тересва, 1 км, с. Тересва, гирло","КисеньРозчиненийМгО2Дм3",48.000483,23.675814,"median",12.1
"9469","р. Тересва, 1 км, с. Тересва, гирло","НітратІониМгДм3",48.000483,23.675814,"median",2.3
"9470","р. Тересва, 1 км, с. Тересва, гирло","НітритІониМгДм3",48.000483,23.675814,"median",0.02
"9471","р. Тересва, 1 км, с. Тересва, гирло","ПерманганатнаОкислюваністьМгОДм3",48.000483,23.675814,"median",1.9
"9472","р. Тересва, 1 км, с. Тересва, гирло","СинтетичніПоверхневоАктивніРечовиниМгДм3",48.000483,23.675814,"median",0.003
"9473","р. Тересва, 1 км, с. Тересва, гирло","СульфатІониМгДм3",48.000483,23.675814,"median",20.2
"9474","р. Тересва, 1 км, с. Тересва, гирло","ФосфатІониМгДм3",48.000483,23.675814,"median",0.04
"9475","р. Тересва, 1 км, с. Тересва, гирло","ХімічнеСпоживанняКиснюМгОДм3",48.000483,23.675814,"median",3.9
"9476","р. Тересва, 1 км, с. Тересва, гирло","ХлоридІониМгДм3",48.000483,23.675814,"median",5.9
"9477","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","АмонійІониМгДм3",51.022,30.078,"median",0.4
"9478","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","БСК5МгОДм3",51.022,30.078,"median",3
"9479","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","ЗависліРечовиниМгДм3",51.022,30.078,"median",12.15
"9480","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","КисеньРозчиненийМгО2Дм3",51.022,30.078,"median",9.1
"9481","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","НітратІониМгДм3",51.022,30.078,"median",1.3
"9482","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","НітритІониМгДм3",51.022,30.078,"median",0.045
"9483","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","СинтетичніПоверхневоАктивніРечовиниМгДм3",51.022,30.078,"median",0.01
"9484","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","СульфатІониМгДм3",51.022,30.078,"median",48.35
"9485","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","ФосфатІониМгДм3",51.022,30.078,"median",0.185
"9486","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","ХімічнеСпоживанняКиснюМгОДм3",51.022,30.078,"median",32.4
"9487","р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова","ХлоридІониМгДм3",51.022,30.078,"median",28.375
"9488","р. Тетерів, 175 км, м. Радомишль, 1 км нижче міста вплив ВУЖКГ","АмонійІониМгДм3",50.502678,29.252831,"median",0.42
"9489","р. Тетерів, 175 км, м. Радомишль, 1 км нижче міста вплив ВУЖКГ","БСК5МгОДм3",50.502678,29.252831,"median",3.36
"9490","р. Тетерів, 175 км, м. Радомишль, 1 км нижче міста вплив ВУЖКГ","ЗависліРечовиниМгДм3",50.502678,29.252831,"median",5.7
"9491","р. Тетерів, 175 км, м. Радомишль, 1 км нижче міста вплив ВУЖКГ","КисеньРозчиненийМгО2Дм3",50.502678,29.252831,"median",10.7
"9492","р. Тетерів, 175 км, м. Радомишль, 1 км нижче міста вплив ВУЖКГ","НітратІониМгДм3",50.502678,29.252831,"median",2.8
